Date,Rainfall,Depth_to_Groundwater,Temperature,Drainage_Volume,River_Hydrometry,year,month,day,day_of_year,week_of_year,quarter,season,month_sin,month_cos,day_sin,day_cos,day_of_year_sin,day_of_year_cos,week_of_year_sin,week_of_year_cos,quarter_sin,quarter_cos,season_sin,season_cos
2009-03-25,0.0,0.376454483230664,0.318801089918256,0.5162218208575824,0.3913043478260869,2009,3,25,84,13,1,2,1.0,6.123233995736766e-17,-0.8660254037844386,0.5000000000000001,0.9922222094179323,0.12447926388678915,0.9999907341944384,0.004304825811567806,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2009-03-26,0.0,0.3744010951403151,0.3623978201634877,0.5245166900796041,0.3043478260869565,2009,3,26,85,13,1,2,1.0,6.123233995736766e-17,-0.743144825477394,0.6691306063588585,0.994217906893952,0.10738134666416309,0.9999907341944384,0.004304825811567806,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2009-03-27,0.0,0.3744010951403151,0.3487738419618528,0.4940129774566861,0.3043478260869565,2009,3,27,86,13,1,2,1.0,6.123233995736766e-17,-0.5877852522924734,0.8090169943749473,0.995918996147179,0.09025161003104117,0.9999907341944384,0.004304825811567806,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2009-03-28,0.0118870728083209,0.379192334017796,0.3978201634877383,0.5067563047695498,0.2608695652173911,2009,3,28,87,13,1,2,1.0,6.123233995736766e-17,-0.40673664307580015,0.913545457642601,0.9973249731081555,0.07309512989807777,0.9999907341944384,0.004304825811567806,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2009-03-29,0.0,0.3887748117727585,0.5068119891008174,0.6727874774232391,0.3043478260869565,2009,3,29,88,13,1,2,1.0,6.123233995736766e-17,-0.20791169081775898,0.9781476007338057,0.9984354211555643,0.055916990100603484,0.9999907341944384,0.004304825811567806,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2009-03-30,0.0029717682020802,0.3826146475017111,0.555858310626703,0.5372265703391532,0.3913043478260869,2009,3,30,89,14,1,2,1.0,6.123233995736766e-17,-1.133107779529596e-15,1.0,0.9992500112396835,0.03872228089217446,0.9932570100176431,-0.11593322237741702,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2009-03-31,0.1144130757800891,0.3846680355920604,0.4632152588555858,0.5404040404040404,0.3478260869565217,2009,3,31,90,14,1,2,1.0,6.123233995736766e-17,0.2079116908177585,0.9781476007338058,0.9997685019798909,0.021516097436222254,0.9932570100176431,-0.11593322237741702,1.0,6.123233995736766e-17,1.2246467991473532e-16,-1.0
2009-04-01,0.0,0.3887748117727585,0.4713896457765666,0.575322764064486,0.3478260869565217,2009,4,1,91,14,2,2,0.8660254037844387,-0.4999999999999998,0.20791169081775931,0.9781476007338057,0.9999907397361901,0.004303538296244289,0.9932570100176431,-0.11593322237741702,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-02,0.0,0.3839835728952772,0.4550408719346048,0.4689276874707337,0.3913043478260869,2009,4,2,92,14,2,2,0.8660254037844387,-0.4999999999999998,0.40673664307580015,0.9135454576426009,0.9999166586547379,-0.01291029607500882,0.9932570100176431,-0.11593322237741702,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-03,0.0059435364041604,0.3846680355920604,0.4523160762942779,0.5112716569670213,0.3478260869565217,2009,4,3,93,14,2,2,0.8660254037844387,-0.4999999999999998,0.5877852522924731,0.8090169943749475,0.9995462806873573,-0.030120304846908114,0.9932570100176431,-0.11593322237741702,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-04,0.0089153046062407,0.3853524982888434,0.4441416893732969,0.4621379356478694,0.3478260869565217,2009,4,4,94,14,2,2,0.8660254037844387,-0.4999999999999998,0.7431448254773941,0.6691306063588582,0.9988797155850336,-0.04732138832243185,0.9932570100176431,-0.11593322237741702,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-05,0.0,0.3887748117727585,0.4713896457765666,0.5509064151448257,0.3478260869565217,2009,4,5,95,14,2,2,0.8660254037844387,-0.4999999999999998,0.8660254037844386,0.5000000000000001,0.9979171608653922,-0.06450844944931623,0.9932570100176431,-0.11593322237741702,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-06,0.0,0.3921971252566736,0.5068119891008174,0.5377617231921867,0.3043478260869565,2009,4,6,96,15,2,2,0.8660254037844387,-0.4999999999999998,0.9510565162951535,0.30901699437494745,0.9966589017541702,-0.08167639533042241,0.9721185449903587,-0.23448994538322554,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-07,0.0,0.3928815879534566,0.4850136239782016,0.5137801859656164,0.3043478260869565,2009,4,7,97,15,2,2,0.8660254037844387,-0.4999999999999998,0.9945218953682733,0.10452846326765346,0.9951053111006976,-0.09882013873287143,0.9721185449903587,-0.23448994538322554,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-08,0.0,0.3921971252566736,0.4959128065395095,0.448859455481972,0.3043478260869565,2009,4,8,98,15,2,2,0.8660254037844387,-0.4999999999999998,0.9945218953682734,-0.10452846326765333,0.9932568492674143,-0.11593459959550041,0.9721185449903587,-0.23448994538322554,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-09,0.0029717682020802,0.3928815879534566,0.4904632152588555,0.424175530135795,0.2608695652173911,2009,4,9,99,15,2,2,0.8660254037844387,-0.4999999999999998,0.9510565162951536,-0.30901699437494734,0.9911140639934547,-0.1330147065341959,0.9721185449903587,-0.23448994538322554,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-10,0.0,0.3976728268309379,0.4904632152588555,0.478025285972306,0.2608695652173911,2009,4,10,100,15,2,2,0.8660254037844387,-0.4999999999999998,0.8660254037844387,-0.4999999999999998,0.9886775902323405,-0.1500553983446526,0.9721185449903587,-0.23448994538322554,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-11,0.0,0.40041067761807,0.4931880108991825,0.5371262291792094,0.2608695652173911,2009,4,11,101,15,2,2,0.8660254037844387,-0.4999999999999998,0.7431448254773945,-0.6691306063588579,0.9859481499638304,-0.16705162550211924,0.9721185449903587,-0.23448994538322554,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-12,0.0,0.4072553045859,0.5068119891008174,0.6724530068900931,0.2608695652173911,2009,4,12,102,15,2,2,0.8660254037844387,-0.4999999999999998,0.5877852522924732,-0.8090169943749473,0.9829265519799822,-0.18399835165768005,0.9721185449903587,-0.23448994538322554,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-13,0.0,0.4195756331279947,0.5231607629427792,0.7802863067763731,0.2608695652173911,2009,4,13,103,16,2,2,0.8660254037844387,-0.4999999999999998,0.40673664307580004,-0.913545457642601,0.9796136916454901,-0.20089055513063506,0.9368819003627187,-0.34964597062277286,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-14,0.0,0.4147843942505136,0.5068119891008174,0.6058264766874037,0.2173913043478259,2009,4,14,104,16,2,2,0.8660254037844387,-0.4999999999999998,0.20791169081775931,-0.9781476007338057,0.9760105506323683,-0.21772323039653177,0.9368819003627187,-0.34964597062277286,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-15,0.0,0.4065708418891172,0.5095367847411443,0.4530403371462974,0.2173913043478259,2009,4,15,105,16,2,2,0.8660254037844387,-0.4999999999999998,5.66553889764798e-16,-1.0,0.9721181966290613,-0.23449138957040985,0.9368819003627187,-0.34964597062277286,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-16,0.0,0.4072553045859,0.5013623978201633,0.4672887818583182,0.2173913043478259,2009,4,16,106,16,2,2,0.8660254037844387,-0.4999999999999998,-0.20791169081775907,-0.9781476007338057,0.9679377830240642,-0.25119006388481935,0.9368819003627187,-0.34964597062277286,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-17,0.0,0.4099931553730322,0.5013623978201633,0.4666198407920263,0.2173913043478259,2009,4,17,107,16,2,2,0.8660254037844387,-0.4999999999999998,-0.4067366430758002,-0.9135454576426009,0.9634705485641488,-0.2678143051621742,0.9368819003627187,-0.34964597062277286,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-18,0.0014858841010401,0.4086242299794662,0.4441416893732969,0.4118001204093919,0.2173913043478259,2009,4,18,108,16,2,2,0.8660254037844387,-0.4999999999999998,-0.587785252292473,-0.8090169943749475,0.9587178169872964,-0.2843591872810034,0.9368819003627187,-0.34964597062277286,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-19,0.1025260029717682,0.4168377823408624,0.438692098092643,0.6637902200816109,0.2173913043478259,2009,4,19,109,16,2,2,0.8660254037844387,-0.4999999999999998,-0.743144825477394,-0.6691306063588585,0.9536809966304457,-0.30081980763566735,0.9368819003627187,-0.34964597062277286,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-20,0.0163447251114413,0.4188911704312117,0.438692098092643,0.6382366713492541,0.2608695652173911,2009,4,20,110,17,2,2,0.8660254037844387,-0.4999999999999998,-0.8660254037844385,-0.5000000000000004,0.9483615800121715,-0.3171912885891061,0.8880580966754119,-0.45973124423867995,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-21,0.0,0.4209445585215607,0.4822888283378746,0.55813097866078,0.2173913043478259,2009,4,21,111,17,2,2,0.8660254037844387,-0.4999999999999998,-0.9510565162951535,-0.30901699437494756,0.9427611433904207,-0.3334687789181868,0.8880580966754119,-0.45973124423867995,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-22,0.0,0.4236824093086928,0.5095367847411443,0.5804067161683055,0.2173913043478259,2009,4,22,112,17,2,2,0.8660254037844387,-0.4999999999999998,-0.9945218953682733,-0.10452846326765423,0.9368813462954315,-0.3496474552512284,0.8880580966754119,-0.45973124423867995,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-23,0.0,0.4202600958247777,0.4713896457765666,0.4284567529600642,0.2173913043478259,2009,4,23,113,17,2,2,0.8660254037844387,-0.4999999999999998,-0.9945218953682734,0.10452846326765299,0.9307239310379795,-0.36572252349726897,0.8880580966754119,-0.45973124423867995,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-24,0.0,0.4182067077344285,0.4468664850136239,0.4486587731620846,0.2173913043478259,2009,4,24,114,17,2,2,0.8660254037844387,-0.4999999999999998,-0.9510565162951536,0.30901699437494723,0.9242907221930933,-0.3816892202666588,0.8880580966754119,-0.45973124423867995,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-25,0.0,0.4188911704312117,0.5258855585831061,0.4477222556692757,0.2173913043478259,2009,4,25,115,17,2,2,0.8660254037844387,-0.4999999999999998,-0.8660254037844386,0.5000000000000001,0.9175836260593937,-0.39754281428255595,0.8880580966754119,-0.45973124423867995,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-26,0.0,0.4229979466119096,0.4904632152588555,0.5820121747274065,0.2173913043478259,2009,4,26,116,17,2,2,0.8660254037844387,-0.4999999999999998,-0.743144825477394,0.6691306063588585,0.9106046300942162,-0.4132786077829042,0.8880580966754119,-0.45973124423867995,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-27,0.0,0.4332648870636553,0.5122615803814713,0.5388320288982542,0.2173913043478259,2009,4,27,117,18,2,2,0.8660254037844387,-0.4999999999999998,-0.5877852522924734,0.8090169943749473,0.9033558023246845,-0.4288919379124835,0.8263552026683089,-0.5631492511075711,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-28,0.0609212481426448,0.432580424366872,0.4441416893732969,0.5650210716435882,0.2173913043478259,2009,4,28,118,18,2,2,0.8660254037844387,-0.4999999999999998,-0.40673664307580015,0.913545457642601,0.895839290734909,-0.4443781781046132,0.8263552026683089,-0.5631492511075711,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-29,0.0,0.4318959616700892,0.4114441416893732,0.5146832564051107,0.2608695652173911,2009,4,29,119,18,2,2,0.8660254037844387,-0.4999999999999998,-0.20791169081775898,0.9781476007338057,0.8880573226294932,-0.45973273945210397,0.8263552026683089,-0.5631492511075711,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-04-30,0.0430906389301634,0.4339493497604381,0.3896457765667574,0.6051575356211119,0.3043478260869565,2009,4,30,120,18,2,2,0.8660254037844387,-0.4999999999999998,-1.133107779529596e-15,1.0,0.8800122039735357,-0.47495107206704995,0.8263552026683089,-0.5631492511075711,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-01,0.0,0.432580424366872,0.4904632152588555,0.5530135795036457,0.2173913043478259,2009,5,1,121,18,2,2,0.49999999999999994,-0.8660254037844387,0.20791169081775931,0.9781476007338057,0.8717063187093218,-0.4900286664290592,0.8263552026683089,-0.5631492511075711,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-02,0.0,0.430527036276523,0.5340599455040871,0.4856177670747208,0.2173913043478259,2009,5,2,122,18,2,2,0.49999999999999994,-0.8660254037844387,0.40673664307580015,0.9135454576426009,0.8631421280499114,-0.5049610547215204,0.8263552026683089,-0.5631492511075711,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-03,0.0,0.4332648870636553,0.4822888283378746,0.6065288648070104,0.2173913043478259,2009,5,3,123,18,2,2,0.49999999999999994,-0.8660254037844387,0.5877852522924731,0.8090169943749475,0.854322169749827,-0.5197438121555155,0.8263552026683089,-0.5631492511075711,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-04,0.0,0.4360027378507873,0.5177111716621252,0.489296942939327,0.2173913043478259,2009,5,4,124,19,2,2,0.49999999999999994,-0.8660254037844387,0.7431448254773941,0.6691306063588582,0.8452490573530633,-0.5343725582809786,0.7526680664914184,-0.6584001683505782,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-05,0.0,0.4346338124572213,0.5367847411444141,0.4905679309652819,0.1739130434782608,2009,5,5,125,19,2,2,0.49999999999999994,-0.8660254037844387,0.8660254037844386,0.5000000000000001,0.8359254794186372,-0.548842958284719,0.7526680664914184,-0.6584001683505782,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-06,0.0,0.432580424366872,0.5258855585831061,0.4517024550137134,0.1739130434782608,2009,5,6,126,19,2,2,0.49999999999999994,-0.8660254037844387,0.9510565162951535,0.30901699437494745,0.8263541987239096,-0.5631507242749186,0.7526680664914184,-0.6584001683505782,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-07,0.0,0.430527036276523,0.5858310626702996,0.3709947153655764,0.1739130434782608,2009,5,7,127,19,2,2,0.49999999999999994,-0.8660254037844387,0.9945218953682733,0.10452846326765346,0.8165380514459161,-0.5772916165517272,0.7526680664914184,-0.6584001683505782,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-08,0.0,0.431211498973306,0.5967302452316076,0.4421700448190515,0.1304347826086956,2009,5,8,128,19,2,2,0.49999999999999994,-0.8660254037844387,0.9945218953682734,-0.10452846326765333,0.8064799463209448,-0.5912614448635781,0.7526680664914184,-0.6584001683505782,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-09,0.0,0.4284736481861739,0.6076294277929155,0.3501237540972641,0.1304347826086956,2009,5,9,129,19,2,2,0.49999999999999994,-0.8660254037844387,0.9510565162951536,-0.30901699437494734,0.7961828637826158,-0.6050560696488488,0.7526680664914184,-0.6584001683505782,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-10,0.0,0.42984257357974,0.6076294277929155,0.3989564519365844,0.1304347826086956,2009,5,10,130,19,2,2,0.49999999999999994,-0.8660254037844387,0.8660254037844387,-0.4999999999999998,0.7856498550787147,-0.6186714032625031,0.7526680664914184,-0.6584001683505782,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-11,0.0,0.431211498973306,0.6267029972752043,0.438156398421299,0.1304347826086956,2009,5,11,131,20,2,2,0.49999999999999994,-0.8660254037844387,0.7431448254773945,-0.6691306063588579,0.7748840413670407,-0.6321034111873487,0.6680653381416068,-0.744102616561547,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-12,0.0,0.4291581108829569,0.6294277929155312,0.3236671349254132,0.1304347826086956,2009,5,12,132,20,2,2,0.49999999999999994,-0.8660254037844387,0.5877852522924732,-0.8090169943749473,0.7638886127905428,-0.6453481132295501,0.6680653381416068,-0.744102616561547,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-13,0.0,0.4284736481861739,0.659400544959128,0.3241353936718174,0.1304347826086956,2009,5,13,133,20,2,2,0.49999999999999994,-0.8660254037844387,0.40673664307580004,-0.913545457642601,0.7526668275320085,-0.6584015846980488,0.6680653381416068,-0.744102616561547,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-14,0.0,0.42984257357974,0.6403269754768393,0.3232992173389524,0.1304347826086956,2009,5,14,134,20,2,2,0.49999999999999994,-0.8660254037844387,0.20791169081775931,-0.9781476007338057,0.7412220108485958,-0.6712599575675313,0.6680653381416068,-0.744102616561547,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-15,0.0,0.432580424366872,0.6076294277929155,0.3756104087229917,0.1304347826086956,2009,5,15,135,20,2,2,0.49999999999999994,-0.8660254037844387,5.66553889764798e-16,-1.0,0.7295575540864875,-0.6839194216246106,0.6680653381416068,-0.744102616561547,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-16,0.0,0.432580424366872,0.667574931880109,0.3508930363235001,0.1304347826086956,2009,5,16,136,20,2,2,0.49999999999999994,-0.8660254037844387,-0.20791169081775907,-0.9781476007338057,0.717676913675962,-0.6963762255968722,0.6680653381416068,-0.744102616561547,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-17,0.0,0.4277891854893909,0.6975476839237056,0.3586527526924878,0.1304347826086956,2009,5,17,137,20,2,2,0.49999999999999994,-0.8660254037844387,-0.4067366430758002,-0.9135454576426009,0.705583610107178,-0.7086266782644596,0.6680653381416068,-0.744102616561547,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-18,0.0,0.4264202600958249,0.7193460490463215,0.303030303030303,0.1304347826086956,2009,5,18,138,21,2,2,0.49999999999999994,-0.8660254037844387,-0.587785252292473,-0.8090169943749475,0.6932812268869777,-0.7206671495538609,0.5737739713325976,-0.819013693305075,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-19,0.0,0.4229979466119096,0.7138964577656675,0.232858385176266,0.1304347826086956,2009,5,19,139,21,2,2,0.49999999999999994,-0.8660254037844387,-0.743144825477394,-0.6691306063588585,0.6807734094770161,-0.7324940716135789,0.5737739713325976,-0.819013693305075,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-20,0.0,0.4209445585215607,0.7002724795640327,0.224596963007559,0.1304347826086956,2009,5,20,140,21,2,2,0.49999999999999994,-0.8660254037844387,-0.8660254037844385,-0.5000000000000004,0.6680638642135335,-0.7441039398713607,0.5737739713325976,-0.819013693305075,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
2009-05-21,0.0,0.4195756331279947,0.7302452316076293,0.2748009900327779,0.0869565217391303,2009,5,21,141,21,2,2,0.49999999999999994,-0.8660254037844387,-0.9510565162951535,-0.30901699437494756,0.6551563572090853,-0.7554933140726803,0.5737739713325976,-0.819013693305075,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0
